Country,Item,Year,Value
Chile,Starchy Roots,1998,50.91
Suriname,Fruits - Excluding Wine,1963,50.9
Gabon,Meat,1998,50.89
Tajikistan,Starchy Roots,2008,50.87
Dominican Republic,Vegetables,2003,50.86
Jamaica,Starchy Roots,1968,50.86
Ireland,Fruits - Excluding Wine,1973,50.84
Guyana,"Fish, Seafood",1998,50.83
Iceland,Vegetables,1998,50.83
Sweden,Meat,1973,50.83
Switzerland,Sugar & Sweeteners,1983,50.82
New Caledonia,Meat,1988,50.81
New Caledonia,Vegetables,2003,50.8
Colombia,Meat,2013,50.79
Denmark,Fruits - Excluding Wine,1983,50.79
Zimbabwe,Milk - Excluding Butter,1968,50.79
United Kingdom,Sugar & Sweeteners,1973,50.78
Vanuatu,"Fish, Seafood",1978,50.78
Cyprus,Alcoholic Beverages,1998,50.77
Guinea,Vegetables,2008,50.76
Russia,Sugar & Sweeteners,2008,50.76
Mauritius,Consumer food price indice,2003,50.75
Cuba,Sugar & Sweeteners,1963,50.74
Lebanon,Sugar & Sweeteners,1998,50.74
Mongolia,Starchy Roots,2013,50.71
Malaysia,Fruits - Excluding Wine,1998,50.69
Norway,Meat,1988,50.69
Malta,Fruits - Excluding Wine,1963,50.68
United Republic of Tanzania,Vegetables,1973,50.68
Paraguay,Milk - Excluding Butter,1983,50.67
Solomon Islands,"Fish, Seafood",1968,50.67
Switzerland,Sugar & Sweeteners,1973,50.66
Indonesia,Consumer food price indice,2003,50.65824
Cuba,Sugar & Sweeteners,1973,50.65
Iran,Starchy Roots,2013,50.64
Sudan,Vegetables,1998,50.63
Central African Republic,Fruits - Excluding Wine,1988,50.6
Norway,Vegetables,1983,50.58
Denmark,Sugar & Sweeteners,1998,50.57
Jamaica,Vegetables,1983,50.56
Colombia,Sugar & Sweeteners,1973,50.55
Central African Republic,Fruits - Excluding Wine,1993,50.54
India,Milk - Excluding Butter,1988,50.52
Belize,Meat,2013,50.48
Brazil,Sugar & Sweeteners,1993,50.46
Mexico,Alcoholic Beverages,2003,50.46
Moldova,Fruits - Excluding Wine,2003,50.43
Myanmar,Vegetables,1993,50.43
Trinidad and Tobago,Meat,1983,50.43
Mexico,Sugar & Sweeteners,2003,50.42
China,Fruits - Excluding Wine,2003,50.4
Djibouti,Vegetables,2008,50.4
Ivory Coast,Vegetables,1998,50.4
Malawi,Starchy Roots,1983,50.4
Belize,Meat,2003,50.39
Suriname,Fruits - Excluding Wine,1968,50.38
Turkey,Starchy Roots,1983,50.37
Bahamas,Alcoholic Beverages,1968,50.36
Bahamas,Alcoholic Beverages,1983,50.34
Poland,Sugar & Sweeteners,1988,50.33
Saudi Arabia,Meat,2008,50.33
Gabon,"Fish, Seafood",1998,50.31
Togo,Vegetables,1993,50.31
Kyrgyzstan,Vegetables,1993,50.29
Armenia,Starchy Roots,2008,50.28
Mali,Milk - Excluding Butter,1988,50.26
Jamaica,Sugar & Sweeteners,1973,50.24
Saudi Arabia,Vegetables,1963,50.24
Finland,Meat,1973,50.22
Norway,Vegetables,1963,50.22
Netherlands,Sugar & Sweeteners,1963,50.21
Kenya,Vegetables,2013,50.19
China,Consumer food price indice,2002,50.17
New Caledonia,Meat,1963,50.16
Sierra Leone,Alcoholic Beverages,1983,50.14
Democratic Republic of the Congo,Fruits - Excluding Wine,1988,50.11
South Korea,"Fish, Seafood",1993,50.11
Switzerland,Sugar & Sweeteners,1993,50.11
Kenya,Fruits - Excluding Wine,1963,50.1
Cuba,Starchy Roots,1983,50.09
India,Vegetables,1983,50.09
Norway,Meat,1978,50.08
Dominican Republic,Cereals - Excluding Beer,1963,50.05
Moldova,Alcoholic Beverages,2013,50.04
Brazil,Consumer food price indice,2001,50.013
Lithuania,Sugar & Sweeteners,2008,50.01
Malaysia,Milk - Excluding Butter,1988,50.01
Paraguay,Milk - Excluding Butter,1963,50
Saudi Arabia,Milk - Excluding Butter,1993,50
Costa Rica,Meat,2013,49.99
Dominican Republic,Alcoholic Beverages,2008,49.99
Netherlands,Sugar & Sweeteners,1988,49.97
Uruguay,Starchy Roots,2008,49.95
Georgia,Fruits - Excluding Wine,2013,49.93
Kuwait,Fruits - Excluding Wine,2003,49.92
Netherlands,Meat,1963,49.92
Cuba,Starchy Roots,1993,49.91
Suriname,Milk - Excluding Butter,1973,49.91
Australia,Sugar & Sweeteners,1983,49.89
Japan,Fruits - Excluding Wine,1993,49.87
Norway,Sugar & Sweeteners,1968,49.87
Cuba,Meat,2008,49.86
Gabon,Meat,1963,49.82
Jamaica,Sugar & Sweeteners,1998,49.82
Brazil,Sugar & Sweeteners,1998,49.79
Laos,Fruits - Excluding Wine,2003,49.76
Thailand,Vegetables,1968,49.76
Sweden,Meat,1963,49.74
Trinidad and Tobago,Sugar & Sweeteners,1993,49.74
New Zealand,Sugar & Sweeteners,1963,49.73
Ireland,Fruits - Excluding Wine,1968,49.72
Cambodia,Vegetables,1988,49.7
Nicaragua,Milk - Excluding Butter,1998,49.7
Bolivia,Vegetables,1993,49.69
Slovakia,Sugar & Sweeteners,2013,49.69
Guyana,Milk - Excluding Butter,1983,49.67
Lebanon,Meat,1998,49.67
Costa Rica,Vegetables,2013,49.65
Sierra Leone,Vegetables,1983,49.65
United Kingdom,Sugar & Sweeteners,1963,49.65
Nigeria,Vegetables,1993,49.63
Saudi Arabia,Meat,2003,49.63
Switzerland,Starchy Roots,1978,49.63
Benin,Fruits - Excluding Wine,2013,49.62
Cuba,Starchy Roots,1988,49.62
Saudi Arabia,Meat,1998,49.62
Sweden,Vegetables,1983,49.61
Malaysia,Meat,2008,49.6
Malaysia,Meat,1998,49.59
North Korea,Fruits - Excluding Wine,1983,49.58
Poland,Alcoholic Beverages,1988,49.58
China,Consumer food price indice,2004,49.55
India,Fruits - Excluding Wine,2008,49.53
Norway,Vegetables,1973,49.53
Algeria,Milk - Excluding Butter,1973,49.52
China,Consumer food price indice,2003,49.48
Malaysia,Meat,1993,49.48
Saudi Arabia,Fruits - Excluding Wine,1963,49.48
Germany,Sugar & Sweeteners,2008,49.47
Ukraine,Meat,1993,49.47
Japan,Meat,2013,49.45
Netherlands,Sugar & Sweeteners,1973,49.45
Guinea-Bissau,Fruits - Excluding Wine,2003,49.44
Swaziland,Milk - Excluding Butter,1993,49.43
Vanuatu,"Fish, Seafood",1973,49.43
Romania,Meat,2013,49.4
Dominican Republic,Vegetables,2013,49.39
Benin,Vegetables,2003,49.38
Botswana,Starchy Roots,1963,49.38
Bahamas,Alcoholic Beverages,1978,49.37
Central African Republic,Fruits - Excluding Wine,1963,49.37
Guinea,Vegetables,2013,49.37
Swaziland,Sugar & Sweeteners,1988,49.37
Morocco,Starchy Roots,2013,49.36
New Zealand,Sugar & Sweeteners,1993,49.36
Iran,Milk - Excluding Butter,1963,49.35
Bulgaria,Meat,1973,49.33
Guatemala,Sugar & Sweeteners,2008,49.33
Mauritius,Meat,2008,49.33
New Caledonia,Vegetables,1998,49.33
Taiwan,Milk - Excluding Butter,1998,49.33
Angola,Fruits - Excluding Wine,1968,49.32
Thailand,Vegetables,2008,49.32
United Republic of Tanzania,Fruits - Excluding Wine,1998,49.31
Cyprus,Alcoholic Beverages,1988,49.3
Mexico,Sugar & Sweeteners,1993,49.3
Brunei,Sugar & Sweeteners,2013,49.29
Madagascar,Milk - Excluding Butter,1973,49.29
Nicaragua,Milk - Excluding Butter,1983,49.28
Democratic Republic of the Congo,Cereals - Excluding Beer,1993,49.26
Costa Rica,Meat,2008,49.23
Guinea-Bissau,Fruits - Excluding Wine,2008,49.23
Poland,Fruits - Excluding Wine,1998,49.21
United Republic of Tanzania,Alcoholic Beverages,1973,49.2
Russian Federation,Consumer food price indice,2004,49.19997
Estonia,Vegetables,1993,49.19
Italy,Meat,1968,49.18
Algeria,Milk - Excluding Butter,1968,49.17
Kenya,Vegetables,2003,49.17
Ireland,Sugar & Sweeteners,1993,49.15
Jamaica,Sugar & Sweeteners,1968,49.14
Peru,Fruits - Excluding Wine,1993,49.13
Jamaica,Sugar & Sweeteners,2013,49.12
Madagascar,Milk - Excluding Butter,1983,49.12
Guinea-Bissau,Fruits - Excluding Wine,1988,49.1
Cambodia,Vegetables,1978,49.08
Lithuania,Fruits - Excluding Wine,2013,49.08
Suriname,Alcoholic Beverages,1983,49.05
Madagascar,Fruits - Excluding Wine,1998,49.04
Cameroon,Alcoholic Beverages,1998,49.02
Russia,Sugar & Sweeteners,2013,49.02
Australia,Starchy Roots,1983,49.01
Denmark,Vegetables,1978,48.98
Suriname,Milk - Excluding Butter,2013,48.97
Poland,Sugar & Sweeteners,1983,48.95
Mauritius,Consumer food price indice,2002,48.94
Netherlands,Sugar & Sweeteners,1968,48.94
Bolivia,Meat,2003,48.92
Kenya,Fruits - Excluding Wine,1983,48.9
Denmark,Sugar & Sweeteners,1983,48.89
Fiji,Milk - Excluding Butter,1963,48.89
Mexico,Sugar & Sweeteners,2008,48.89
Timor-Leste,Meat,1983,48.89
Sierra Leone,Alcoholic Beverages,1978,48.86
Suriname,Sugar & Sweeteners,1998,48.86
Costa Rica,Sugar & Sweeteners,1968,48.85
Malaysia,"Fish, Seafood",1993,48.84
Myanmar,Vegetables,1988,48.84
South Africa,Vegetables,1978,48.84
Cameroon,Alcoholic Beverages,1973,48.83
Taiwan,Milk - Excluding Butter,1993,48.82
Malta,Starchy Roots,2013,48.81
Poland,Fruits - Excluding Wine,2003,48.8
Jordan,Sugar & Sweeteners,2008,48.79
Kazakhstan,Meat,2003,48.79
Timor-Leste,Meat,1988,48.78
Iran,Milk - Excluding Butter,1968,48.77
Austria,Sugar & Sweeteners,2008,48.76
Georgia,Starchy Roots,2008,48.76
Suriname,Meat,2008,48.76
United Kingdom,Sugar & Sweeteners,1968,48.75
Uruguay,Starchy Roots,1983,48.71
Mali,Milk - Excluding Butter,1973,48.7
Angola,Vegetables,2008,48.68
Kenya,Vegetables,1998,48.68
Malaysia,Vegetables,2008,48.67
Argentina,Sugar & Sweeteners,2008,48.66
Mexico,Vegetables,1988,48.66
Guyana,Fruits - Excluding Wine,1978,48.65
Kenya,Fruits - Excluding Wine,2003,48.63
Angola,Fruits - Excluding Wine,1973,48.61
Greece,Starchy Roots,1968,48.61
Malawi,Starchy Roots,1993,48.61
Botswana,Starchy Roots,1978,48.6
Brunei,Fruits - Excluding Wine,1968,48.6
Israel,Meat,1968,48.6
Japan,"Fish, Seafood",2013,48.6
Mexico,Meat,1998,48.59
Zambia,Starchy Roots,1963,48.57
Brazil,Consumer food price indice,2000,48.562
Kuwait,Sugar & Sweeteners,1978,48.55
Australia,Sugar & Sweeteners,1988,48.54
Benin,Vegetables,1998,48.54
Sierra Leone,Vegetables,2008,48.53
Kenya,Vegetables,1993,48.51
Germany,Sugar & Sweeteners,2013,48.49
Armenia,Meat,2008,48.48
Indonesia,Consumer food price indice,2002,48.47445
Canada,Sugar & Sweeteners,1973,48.46
Mexico,Sugar & Sweeteners,2013,48.46
Panama,Alcoholic Beverages,1993,48.45
Colombia,Consumer food price indice,2000,48.44
Guatemala,Milk - Excluding Butter,1978,48.44
New Zealand,Sugar & Sweeteners,1973,48.43
Bahamas,Sugar & Sweeteners,1988,48.42
Turkey,Starchy Roots,2008,48.42
South Africa,Alcoholic Beverages,1968,48.41
Suriname,Sugar & Sweeteners,2003,48.4
United Republic of Tanzania,Fruits - Excluding Wine,1983,48.4
Chile,Alcoholic Beverages,1988,48.39
Germany,Sugar & Sweeteners,2003,48.38
Malta,Sugar & Sweeteners,1993,48.37
Switzerland,Sugar & Sweeteners,1998,48.37
Afghanistan,Fruits - Excluding Wine,1973,48.36
Afghanistan,Milk - Excluding Butter,1988,48.36
Nigeria,Vegetables,1963,48.34
Vietnam,Fruits - Excluding Wine,1998,48.32
Venezuela (Bolivarian Republic of),Meat,2003,48.31
Nicaragua,Milk - Excluding Butter,1993,48.3
Zimbabwe,Milk - Excluding Butter,1983,48.27
Canada,Sugar & Sweeteners,2013,48.26
Vanuatu,Vegetables,1963,48.24
Argentina,Sugar & Sweeteners,2013,48.22
Botswana,Fruits - Excluding Wine,1993,48.21
Ghana,Consumer food price indice,2000,48.2
Japan,Milk - Excluding Butter,1968,48.2
Swaziland,Fruits - Excluding Wine,1968,48.19
Vanuatu,Fruits - Excluding Wine,1963,48.18
Georgia,Starchy Roots,1998,48.17
Guatemala,Sugar & Sweeteners,2013,48.17
Iceland,Sugar & Sweeteners,2013,48.17
Paraguay,Milk - Excluding Butter,1988,48.17
Denmark,Sugar & Sweeteners,1978,48.14
Georgia,Starchy Roots,1993,48.12
Australia,Sugar & Sweeteners,1998,48.09
Bermuda,"Fish, Seafood",1988,48.08
Canada,Sugar & Sweeteners,1968,48.06
Bangladesh,Starchy Roots,2013,48.04
Albania,Fruits - Excluding Wine,1998,48.03
Armenia,Starchy Roots,2003,48.03
Guyana,Sugar & Sweeteners,1973,48.03
Swaziland,Starchy Roots,2003,48.03
Central African Republic,Fruits - Excluding Wine,1968,48.02
Seychelles,Consumer food price indice,2007,48.0046232146
Latvia,Fruits - Excluding Wine,2013,47.99
Jordan,Fruits - Excluding Wine,2008,47.98
Mali,Starchy Roots,2008,47.98
Chile,Meat,1993,47.96
Honduras,Sugar & Sweeteners,2013,47.95
Italy,Starchy Roots,1968,47.95
Malaysia,Meat,2003,47.94
Mongolia,Starchy Roots,2008,47.93
South Africa,Vegetables,1983,47.91
Belize,Meat,1988,47.9
Netherlands,Sugar & Sweeteners,2003,47.9
Cameroon,Vegetables,1993,47.89
Israel,Starchy Roots,2003,47.86
Chile,Sugar & Sweeteners,2013,47.84
Hungary,Sugar & Sweeteners,1998,47.81
Montenegro,Sugar & Sweeteners,2013,47.81
Japan,Alcoholic Beverages,2003,47.8
Guyana,Starchy Roots,2003,47.79
Nepal,Fruits - Excluding Wine,1993,47.79
Uruguay,Alcoholic Beverages,2008,47.79
Lebanon,Sugar & Sweeteners,2008,47.77
Bolivia,Meat,1998,47.76
Romania,Alcoholic Beverages,1968,47.74
Yemen,Vegetables,1978,47.73
Mexico,Alcoholic Beverages,1998,47.71
Fiji,Starchy Roots,1993,47.7
Ukraine,Fruits - Excluding Wine,2008,47.7
Lesotho,Starchy Roots,2008,47.69
Cameroon,Alcoholic Beverages,1993,47.67
Albania,Sugar & Sweeteners,2013,47.64
Czechia,Fruits - Excluding Wine,1973,47.64
Saudi Arabia,Meat,1983,47.64
Slovakia,Fruits - Excluding Wine,1973,47.64
Poland,Alcoholic Beverages,1993,47.62
Australia,Starchy Roots,1978,47.61
Rwanda,Consumer food price indice,2006,47.6027987623
Norway,"Fish, Seafood",2003,47.6
Ukraine,Consumer food price indice,2005,47.6
New Caledonia,Vegetables,1983,47.59
Chile,Sugar & Sweeteners,2008,47.58
Paraguay,Milk - Excluding Butter,1978,47.58
Brazil,Alcoholic Beverages,2003,47.56
Gabon,Meat,2003,47.56
Malawi,Fruits - Excluding Wine,1988,47.56
Greece,Alcoholic Beverages,1978,47.55
Guatemala,Milk - Excluding Butter,1973,47.55
South Korea,"Fish, Seafood",1988,47.55
Romania,Meat,1973,47.52
Bahamas,Sugar & Sweeteners,2003,47.51
Albania,Fruits - Excluding Wine,1983,47.49
Zambia,Starchy Roots,1973,47.49
Japan,Fruits - Excluding Wine,1998,47.48
Brunei,"Fish, Seafood",1983,47.46
Lithuania,Sugar & Sweeteners,2013,47.45
Mexico,Alcoholic Beverages,1993,47.44
Cuba,Fruits - Excluding Wine,1978,47.43
Egypt,Milk - Excluding Butter,1998,47.42
Mexico,Vegetables,1993,47.42
Gabon,Meat,1973,47.41
Norway,Alcoholic Beverages,1973,47.41
Solomon Islands,Fruits - Excluding Wine,1978,47.4
Democratic Republic of the Congo,Fruits - Excluding Wine,1978,47.39
Botswana,Starchy Roots,1988,47.37
Bolivia,Vegetables,2003,47.36
Brazil,Sugar & Sweeteners,1978,47.36
Laos,Starchy Roots,1983,47.34
Solomon Islands,Fruits - Excluding Wine,1983,47.33
Sweden,Sugar & Sweeteners,1973,47.33
Brazil,Sugar & Sweeteners,1988,47.32
Jamaica,Meat,1993,47.32
Australia,Starchy Roots,1968,47.3
Brazil,Vegetables,2008,47.3
Peru,Milk - Excluding Butter,2003,47.3
Democratic Republic of the Congo,Alcoholic Beverages,1983,47.29
Gabon,Alcoholic Beverages,1973,47.29
Trinidad and Tobago,Starchy Roots,1983,47.27
China,Vegetables,1973,47.26
Sierra Leone,Alcoholic Beverages,2003,47.24
Sierra Leone,Starchy Roots,1993,47.23
South Africa,Vegetables,1988,47.22
Brunei,Fruits - Excluding Wine,1963,47.21
Russia,Fruits - Excluding Wine,2003,47.21
Cameroon,Vegetables,1973,47.2
Dominican Republic,Meat,2013,47.2
The former Yugoslav Republic of Macedonia,Starchy Roots,2003,47.2
Democratic Republic of the Congo,Fruits - Excluding Wine,1963,47.16
Bermuda,Starchy Roots,1963,47.14
Nigeria,Vegetables,1968,47.14
Lebanon,Starchy Roots,1983,47.11
India,Vegetables,1978,47.1
Ireland,Fruits - Excluding Wine,1963,47.1
Malaysia,Sugar & Sweeteners,1998,47.1
Namibia,Alcoholic Beverages,2003,47.09
Russia,Meat,1998,47.09
Sierra Leone,Starchy Roots,1973,47.09
Guyana,Sugar & Sweeteners,1978,47.08
Sierra Leone,Vegetables,1978,47.08
Thailand,Vegetables,1978,47.08
Norway,Vegetables,1968,47.06
Sierra Leone,Vegetables,2003,47.05
Chad,Starchy Roots,2008,47.04
Australia,Sugar & Sweeteners,2008,47.03
Brazil,Vegetables,2003,47.02
Thailand,Vegetables,2003,47.02
Latvia,Alcoholic Beverages,1998,47.01
Central African Republic,Fruits - Excluding Wine,2008,47
Spain,"Fish, Seafood",1998,47
United Republic of Tanzania,Vegetables,1978,46.99
Botswana,Starchy Roots,1968,46.98
Estonia,Fruits - Excluding Wine,1993,46.97
Norway,Meat,1983,46.97
Niger,Milk - Excluding Butter,1973,46.94
Senegal,Milk - Excluding Butter,1983,46.94
Brazil,Sugar & Sweeteners,1983,46.93
Namibia,Milk - Excluding Butter,1988,46.93
Venezuela (Bolivarian Republic of),Sugar & Sweeteners,1978,46.93
Cuba,Fruits - Excluding Wine,1973,46.92
Senegal,Vegetables,1998,46.92
Vietnam,Vegetables,1963,46.92
South Africa,Milk - Excluding Butter,1993,46.91
Central African Republic,Fruits - Excluding Wine,2003,46.88
Jordan,Sugar & Sweeteners,2013,46.88
Suriname,Sugar & Sweeteners,2008,46.87
Australia,Sugar & Sweeteners,2003,46.86
Sweden,Sugar & Sweeteners,1983,46.86
Romania,Fruits - Excluding Wine,1988,46.85
Bahamas,Alcoholic Beverages,1988,46.83
Trinidad and Tobago,Sugar & Sweeteners,1973,46.83
Armenia,Milk - Excluding Butter,1993,46.82
Paraguay,Vegetables,2008,46.81
Solomon Islands,"Fish, Seafood",1998,46.81
Botswana,Starchy Roots,1983,46.78
Taiwan,Starchy Roots,1968,46.78
Guatemala,Fruits - Excluding Wine,1988,46.77
Czechia,Sugar & Sweeteners,1968,46.74
Slovakia,Sugar & Sweeteners,1968,46.74
Rwanda,Consumer food price indice,2005,46.7330508979
Czechia,Sugar & Sweeteners,1998,46.73
Chile,Sugar & Sweeteners,1998,46.72
Nigeria,Vegetables,1973,46.72
Suriname,Alcoholic Beverages,2003,46.72
Brunei,Sugar & Sweeteners,1978,46.7
Brunei,"Fish, Seafood",2013,46.7
Iceland,Sugar & Sweeteners,2008,46.7
Iran,Milk - Excluding Butter,2013,46.69
Trinidad and Tobago,Starchy Roots,2008,46.69
Czechia,Fruits - Excluding Wine,1968,46.67
Rwanda,Cereals - Excluding Beer,1963,46.67
Slovakia,Fruits - Excluding Wine,1968,46.67
Canada,Sugar & Sweeteners,1963,46.65
China,Meat,2003,46.63
Iran,Starchy Roots,1993,46.63
Ivory Coast,Vegetables,1993,46.62
Ghana,Cereals - Excluding Beer,1978,46.6
Guatemala,Milk - Excluding Butter,2013,46.6
Japan,Alcoholic Beverages,2013,46.6
Venezuela (Bolivarian Republic of),Meat,1978,46.6
Slovenia,Starchy Roots,1993,46.59
Uganda,Cereals - Excluding Beer,1983,46.59
Belize,Alcoholic Beverages,1993,46.58
Argentina,Sugar & Sweeteners,2003,46.56
Peru,Milk - Excluding Butter,1993,46.56
Senegal,Milk - Excluding Butter,1993,46.56
Netherlands,Sugar & Sweeteners,1998,46.55
Uzbekistan,Starchy Roots,2008,46.55
Guyana,Fruits - Excluding Wine,1998,46.52
Suriname,Milk - Excluding Butter,1963,46.5
Japan,Meat,2008,46.49
Uruguay,Fruits - Excluding Wine,1973,46.49
Albania,Fruits - Excluding Wine,1968,46.48
Fiji,Vegetables,2008,46.48
Malta,Meat,1973,46.47
Finland,Sugar & Sweeteners,1968,46.46
Gabon,"Fish, Seafood",1993,46.46
Hungary,Starchy Roots,2013,46.45
Thailand,Vegetables,1963,46.45
Cyprus,Meat,1978,46.44
Central African Republic,Fruits - Excluding Wine,2013,46.43
Bermuda,Sugar & Sweeteners,2008,46.42
Switzerland,Starchy Roots,1993,46.42
Honduras,Vegetables,2013,46.4
Sudan,Fruits - Excluding Wine,2003,46.39
Bermuda,Sugar & Sweeteners,2003,46.36
Switzerland,Starchy Roots,1983,46.36
Malta,Alcoholic Beverages,2003,46.35
Peru,Vegetables,2003,46.35
Swaziland,Fruits - Excluding Wine,1978,46.35
Australia,Starchy Roots,1973,46.34
Mexico,Sugar & Sweeteners,1998,46.33
Poland,Meat,1963,46.33
Swaziland,Milk - Excluding Butter,1968,46.33
United Arab Emirates,Sugar & Sweeteners,1973,46.33
Venezuela (Bolivarian Republic of),Meat,1983,46.31
Albania,Fruits - Excluding Wine,1978,46.3
Bosnia and Herzegovina,Meat,1973,46.3
Croatia,Meat,1973,46.3
Montenegro,Meat,1973,46.3
Serbia,Meat,1973,46.3
Slovenia,Meat,1973,46.3
Nepal,Vegetables,1988,46.29
Venezuela (Bolivarian Republic of),Starchy Roots,1963,46.28
Malaysia,Fruits - Excluding Wine,2008,46.27
Austria,Sugar & Sweeteners,2003,46.25
Sierra Leone,Alcoholic Beverages,1973,46.25
South Africa,Vegetables,1973,46.24
Sri Lanka,Vegetables,2013,46.24
Democratic Republic of the Congo,Cereals - Excluding Beer,1983,46.23
Dominican Republic,Milk - Excluding Butter,2003,46.23
Switzerland,Starchy Roots,1988,46.23
Montenegro,Sugar & Sweeteners,2008,46.22
Trinidad and Tobago,Sugar & Sweeteners,1978,46.22
Bermuda,Sugar & Sweeteners,1968,46.21
Ethiopia,Starchy Roots,1978,46.2
Kuwait,Sugar & Sweeteners,2003,46.2
Liberia,Fruits - Excluding Wine,1988,46.2
Czechia,Sugar & Sweeteners,1973,46.19
Slovakia,Sugar & Sweeteners,1973,46.19
Austria,Sugar & Sweeteners,1998,46.18
Cameroon,Alcoholic Beverages,1968,46.18
Canada,Sugar & Sweeteners,1978,46.18
Czechia,Sugar & Sweeteners,1978,46.18
Liberia,Fruits - Excluding Wine,2008,46.18
Slovakia,Sugar & Sweeteners,1978,46.18
Botswana,Alcoholic Beverages,1988,46.16
Bulgaria,Fruits - Excluding Wine,1998,46.14
Cuba,Starchy Roots,1973,46.13
Angola,Fruits - Excluding Wine,1978,46.12
Costa Rica,Vegetables,1998,46.11
Ukraine,Sugar & Sweeteners,2013,46.11
New Zealand,Sugar & Sweeteners,1968,46.1
Ireland,Vegetables,1973,46.09
Malawi,Fruits - Excluding Wine,1993,46.09
Vietnam,Meat,2008,46.09
Australia,Sugar & Sweeteners,2013,46.08
Denmark,Vegetables,1973,46.08
Djibouti,Fruits - Excluding Wine,1973,46.07
Belize,Sugar & Sweeteners,2003,46.05
Sweden,Sugar & Sweeteners,1998,46.05
Bolivia,Milk - Excluding Butter,2013,46.04
Poland,Sugar & Sweeteners,2003,46.04
Bahamas,Alcoholic Beverages,1993,46.03
Nepal,Milk - Excluding Butter,1963,46.03
Central African Republic,Cereals - Excluding Beer,1993,46.02
Swaziland,Sugar & Sweeteners,1978,46.02
Bahamas,Sugar & Sweeteners,1983,45.99
Ireland,Sugar & Sweeteners,2013,45.99
Senegal,Starchy Roots,1963,45.99
Iraq,Fruits - Excluding Wine,2013,45.98
Netherlands,Sugar & Sweeteners,2008,45.98
Bermuda,Starchy Roots,1973,45.97
Guatemala,Milk - Excluding Butter,2008,45.96
Ecuador,Starchy Roots,1983,45.94
Finland,Fruits - Excluding Wine,1968,45.94
Australia,Sugar & Sweeteners,1993,45.93
Poland,Fruits - Excluding Wine,1993,45.93
Botswana,Starchy Roots,1973,45.92
Sweden,Sugar & Sweeteners,1993,45.92
Suriname,Starchy Roots,1993,45.9
Suriname,Vegetables,2008,45.9
